outletSubAccountNumber,nbaCode,action
100030000000,NBA_0001,N
100078000000,NBA_0046,P
100078000000,NBA_0009,N
100079000000,NBA_0001,N
100079000000,NBA_0005,N
100079000000,NBA_0006,N
100079000000,NBA_0009,N
100079000000,NBA_0012,N
100079000000,NBA_0001,N
100079000000,NBA_0005,N
100079000000,NBA_0006,N
100079000000,NBA_0009,N
100079000000,NBA_0012,N
100080000000,NBA_0005,N
100080000000,NBA_0006,N
100080000000,NBA_0009,N
100080000000,NBA_0012,N
100084000000,NBA_0005,N
100084000000,NBA_0006,N
100084000000,NBA_0009,N
100084000000,NBA_0012,N
100090000000,NBA_0005,N
100090000000,NBA_0006,N
100090000000,NBA_0009,N
100090000000,NBA_0012,N
100092000000,NBA_0005,N
100092000000,NBA_0006,N
100092000000,NBA_0009,N
100092000000,NBA_0012,N
100092000000,NBA_0001,N
100092000000,NBA_0005,N
100092000000,NBA_0006,N
100092000000,NBA_0009,N
100092000000,NBA_0012,N
100094000000,NBA_0005,N
100094000000,NBA_0006,N
100094000000,NBA_0009,N
100094000000,NBA_0012,N
100096000000,NBA_0005,N
100096000000,NBA_0006,N
100096000000,NBA_0009,N
100096000000,NBA_0012,N
100104000000,NBA_0005,N
100104000000,NBA_0006,N
100105000000,NBA_0005,N
100105000000,NBA_0006,N
100105000000,NBA_0009,N
100105000000,NBA_0012,N
100106000000,NBA_0005,N
100106000000,NBA_0006,N
100106000000,NBA_0009,N
100106000000,NBA_0012,N
100110000000,NBA_0001,N
100110000000,NBA_0005,N
100110000000,NBA_0006,N
100110000000,NBA_0009,N
100110000000,NBA_0012,N
100110000000,NBA_0005,N
100110000000,NBA_0006,N
100110000000,NBA_0009,N
100110000000,NBA_0012,N
100111000000,NBA_0005,N
100111000000,NBA_0006,N
100111000000,NBA_0009,N
100111000000,NBA_0012,N
100118000000,NBA_0009,N
100121000000,NBA_0005,N
100121000000,NBA_0006,N
100122000000,NBA_0005,N
100122000000,NBA_0006,N
100124000000,NBA_0005,N
100124000000,NBA_0006,N
100124000000,NBA_0009,N
100124000000,NBA_0012,N
100125000000,NBA_0005,N
100125000000,NBA_0006,N
100125000000,NBA_0009,N
100125000000,NBA_0012,N
100126000000,NBA_0005,N
100126000000,NBA_0006,N
100126000000,NBA_0009,N
100126000000,NBA_0012,N
100126000000,NBA_0001,N
100126000000,NBA_0005,N
100126000000,NBA_0006,N
100126000000,NBA_0009,N
100126000000,NBA_0012,N
100127000000,NBA_0001,N
100127000000,NBA_0005,N
100127000000,NBA_0006,N
100127000000,NBA_0009,N
100127000000,NBA_0012,N
100127000000,NBA_0001,N
100127000000,NBA_0005,N
100127000000,NBA_0006,N
100127000000,NBA_0009,N
100127000000,NBA_0012,N
100127000000,NBA_0005,N
100127000000,NBA_0006,N
100127000000,NBA_0009,N
100127000000,NBA_0012,N
100129000000,NBA_0005,N
100129000000,NBA_0006,N
100129000000,NBA_0009,N
100129000000,NBA_0012,N
100131000000,NBA_0005,N
100131000000,NBA_0006,N
100131000000,NBA_0009,N
100131000000,NBA_0012,N
100137000000,NBA_0001,N
100137000000,NBA_0005,N
100137000000,NBA_0006,N
100137000000,NBA_0009,N
100137000000,NBA_0012,N
100137000000,NBA_0001,N
100137000000,NBA_0005,N
100137000000,NBA_0006,N
100137000000,NBA_0009,N
100137000000,NBA_0012,N
100137000000,NBA_0005,N
100137000000,NBA_0006,N
100137000000,NBA_0009,N
100137000000,NBA_0012,N
100139000000,NBA_0009,N
100145000000,NBA_0009,N
100145000000,NBA_0046,P
100147000000,NBA_0005,N
100147000000,NBA_0006,N
100147000000,NBA_0009,N
100147000000,NBA_0012,N
100160000000,NBA_0005,N
100160000000,NBA_0006,N
100160000000,NBA_0009,N
100160000000,NBA_0012,N
100162000000,NBA_0009,N
100170000000,NBA_0046,P
100178000000,NBA_0005,N
100178000000,NBA_0006,N
100178000000,NBA_0009,N
100178000000,NBA_0012,N
100179000000,NBA_0001,N
100179000000,NBA_0005,N
100179000000,NBA_0006,N
100179000000,NBA_0009,N
100179000000,NBA_0012,N
100182000000,NBA_0005,N
