outletSubAccountNumber,nbaCode,action
100095500004,NBA_0045,P
100236800004,NBA_0045,P
100237100004,NBA_0045,P
100633400004,NBA_0045,P
101388700004,NBA_0045,P
101923600004,NBA_0045,P
101976000004,NBA_0045,P
102354800004,NBA_0045,P
102717100004,NBA_0045,P
103363800004,NBA_0045,P
104728700004,NBA_0045,P
105203600004,NBA_0045,P
105363400004,NBA_0045,P
105487600004,NBA_0045,P
105770500004,NBA_0045,P
106992100004,NBA_0045,P
109473200004,NBA_0045,P
111220100004,NBA_0045,P
111714400004,NBA_0045,P
112539100004,NBA_0045,P
114044000004,NBA_0045,P
116956900004,NBA_0045,P
117705800004,NBA_0045,P
117884200004,NBA_0045,P
118777200004,NBA_0045,P
120254500004,NBA_0045,P
120379100004,NBA_0045,P
121280500004,NBA_0045,P
122567200004,NBA_0045,P
124039500004,NBA_0045,P
131394300004,NBA_0045,P
131494000004,NBA_0045,P
135179300004,NBA_0045,P
136023300004,NBA_0045,P
137297000004,NBA_0045,P
137425400004,NBA_0045,P
138107200004,NBA_0045,P
138401500004,NBA_0045,P
138431400004,NBA_0045,P
138708300004,NBA_0045,P
138742400004,NBA_0045,P
139368900004,NBA_0045,P
139973700004,NBA_0045,P
141061800004,NBA_0045,P
141737500004,NBA_0045,P
142666100004,NBA_0045,P
180088500004,NBA_0045,P
180259100004,NBA_0045,P
180348400004,NBA_0045,P
180512000004,NBA_0045,P
181159800004,NBA_0045,P
181333300004,NBA_0045,P
181396300004,NBA_0045,P
181934500004,NBA_0045,P
182421800004,NBA_0045,P
182523400004,NBA_0045,P
182890700004,NBA_0045,P
182932400004,NBA_0045,P
182972700004,NBA_0045,P
183661000004,NBA_0045,P
183759300004,NBA_0045,P
183923400004,NBA_0045,P
184017500004,NBA_0045,P
184080100004,NBA_0045,P
184419600004,NBA_0045,P
184772400004,NBA_0045,P
185163200004,NBA_0045,P
185206900004,NBA_0045,P
185366300004,NBA_0045,P
185372400004,NBA_0045,P
185753900004,NBA_0045,P
185817200004,NBA_0045,P
185872800004,NBA_0045,P
186057500004,NBA_0045,P
186148400004,NBA_0045,P
186175800004,NBA_0045,P
186195500004,NBA_0045,P
186323900004,NBA_0045,P
186468700004,NBA_0045,P
186543500004,NBA_0045,P
186742100004,NBA_0045,P
186861700004,NBA_0045,P
186939600004,NBA_0045,P
186941500004,NBA_0045,P
