outletSubAccountNumber,nbaCode,action
134060800004,NBA_0045,RP
103611200004,NBA_0045,RP
186397500004,NBA_0045,RP
100219300004,NBA_0045,RP
100805500004,NBA_0045,RP
100903700004,NBA_0045,RP
101214100004,NBA_0045,RP
101587400004,NBA_0045,RP
102095300004,NBA_0045,RP
102406400004,NBA_0045,RP
102570700004,NBA_0045,RP
102595100004,NBA_0045,RP
102634000004,NBA_0045,RP
104191100004,NBA_0045,RP
104375600004,NBA_0045,RP
104545400004,NBA_0045,RP
105397600004,NBA_0045,RP
111269500004,NBA_0045,RP
111311800004,NBA_0045,RP
111785100004,NBA_0045,RP
115176400004,NBA_0045,RP
119770500004,NBA_0045,RP
122559000004,NBA_0045,RP
123306800004,NBA_0045,RP
125383100004,NBA_0045,RP
130736400004,NBA_0045,RP
131346900004,NBA_0045,RP
134814600004,NBA_0045,RP
135317700004,NBA_0045,RP
135676300004,NBA_0045,RP
136099100004,NBA_0045,RP
138071500004,NBA_0045,RP
139274600004,NBA_0045,RP
141326900004,NBA_0045,RP
141401300004,NBA_0045,RP
180015100004,NBA_0045,RP
180054000004,NBA_0045,RP
180434400004,NBA_0045,RP
180471200004,NBA_0045,RP
180508200004,NBA_0045,RP
182343800004,NBA_0045,RP
182511700004,NBA_0045,RP
182698800004,NBA_0045,RP
183203800004,NBA_0045,RP
183213000004,NBA_0045,RP
183664200004,NBA_0045,RP
184234000004,NBA_0045,RP
184337200004,NBA_0045,RP
184508700004,NBA_0045,RP
184615400004,NBA_0045,RP
185385600004,NBA_0045,RP
185506000004,NBA_0045,RP
185521400004,NBA_0045,RP
185929600004,NBA_0045,RP
186321100004,NBA_0045,RP
186341200004,NBA_0045,RP
186830500004,NBA_0045,RP
186851500004,NBA_0045,RP
187046400004,NBA_0045,RP
187056800004,NBA_0045,RP
187240400004,NBA_0045,RP
187258100004,NBA_0045,RP
187321200004,NBA_0045,RP
187336700004,NBA_0045,RP
187339900004,NBA_0045,RP
187366700004,NBA_0045,RP
187461200004,NBA_0045,RP
187462300004,NBA_0045,RP
187465200004,NBA_0045,RP
187486500004,NBA_0045,RP
187487500004,NBA_0045,RP
187489900004,NBA_0045,RP
187492000004,NBA_0045,RP
187500300004,NBA_0045,RP
187500800004,NBA_0045,RP
187501800004,NBA_0045,RP
187504100004,NBA_0045,RP
187511300004,NBA_0045,RP
187511800004,NBA_0045,RP
187513800004,NBA_0045,RP
187515300004,NBA_0045,RP
187516200004,NBA_0045,RP
187516300004,NBA_0045,RP
187517200004,NBA_0045,RP
187517800004,NBA_0045,RP
