outletSubAccountNumber,nbaCode,action
104375600004,NBA_0045,P
119770500004,NBA_0045,P
136099100004,NBA_0045,P
187511300004,NBA_0045,P
187519000004,NBA_0045,P
187535900004,NBA_0045,P
187538700004,NBA_0045,P
187541200004,NBA_0045,P
187542300004,NBA_0045,P
102595100004,NBA_0045,P
105397600004,NBA_0045,P
131346900004,NBA_0045,P
135676300004,NBA_0045,P
186397500004,NBA_0045,P
186830500004,NBA_0045,P
187046400004,NBA_0045,P
187056800004,NBA_0045,P
187240400004,NBA_0045,P
187462300004,NBA_0045,P
187486500004,NBA_0045,P
187515300004,NBA_0045,P
187540900004,NBA_0045,P
187543000004,NBA_0045,P
187544900004,NBA_0045,P
101661200004,NBA_0045,P
101758800004,NBA_0045,P
101812000004,NBA_0045,P
103763700004,NBA_0045,P
104851500004,NBA_0045,P
112456300004,NBA_0045,P
125136400004,NBA_0045,P
139142900004,NBA_0045,P
139616900004,NBA_0045,P
140315300004,NBA_0045,P
181184900004,NBA_0045,P
181326400004,NBA_0045,P
184597600004,NBA_0045,P
185370800004,NBA_0045,P
185514800004,NBA_0045,P
185588100004,NBA_0045,P
186489600004,NBA_0045,P
186970100004,NBA_0045,P
187351800004,NBA_0045,P
187466200004,NBA_0045,P
187468600004,NBA_0045,P
187528300004,NBA_0045,P
187529400004,NBA_0045,P
187531200004,NBA_0045,P
187535200004,NBA_0045,P
187538200004,NBA_0045,P
187539500004,NBA_0045,P
187541500004,NBA_0045,P
187543300004,NBA_0045,P
187543700004,NBA_0045,P
180255200004,NBA_0045,P
187386200004,NBA_0045,P
187486000004,NBA_0045,P
187486900004,NBA_0045,P
187516900004,NBA_0045,P
187520100004,NBA_0045,P
187525300004,NBA_0045,P
187533200004,NBA_0045,P
187535500004,NBA_0045,P
187539100004,NBA_0045,P
187539600004,NBA_0045,P
184356500004,NBA_0045,P
186129400004,NBA_0045,P
187119000004,NBA_0045,P
187362200004,NBA_0045,P
187524600004,NBA_0045,P
137181400004,NBA_0045,P
187522400004,NBA_0045,P
187528800004,NBA_0045,P
187533600004,NBA_0045,P
187534700004,NBA_0045,P
187492600004,NBA_0045,P
102755200004,NBA_0045,P
121559600004,NBA_0045,P
135816700004,NBA_0045,P
136191700004,NBA_0045,P
138380800004,NBA_0045,P
184788800004,NBA_0045,P
187524200004,NBA_0045,P
101165900004,NBA_0045,P
117978800004,NBA_0045,P
187158700004,NBA_0045,P
187279400004,NBA_0045,P
187481700004,NBA_0045,P
187510300004,NBA_0045,P
187516800004,NBA_0045,P
187517000004,NBA_0045,P
187519400004,NBA_0045,P
187525200004,NBA_0045,P
104193900004,NBA_0045,P
105952400004,NBA_0045,P
125617200004,NBA_0045,P
137052700004,NBA_0045,P
138014600004,NBA_0045,P
140714200004,NBA_0045,P
185576400004,NBA_0045,P
187461400004,NBA_0045,P
187491300004,NBA_0045,P
187493400004,NBA_0045,P
187525700004,NBA_0045,P
187526800004,NBA_0045,P
187526900004,NBA_0045,P
187528000004,NBA_0045,P
187528900004,NBA_0045,P
187529100004,NBA_0045,P
187529700004,NBA_0045,P
187529900004,NBA_0045,P
187530200004,NBA_0045,P
187530300004,NBA_0045,P
187343100004,NBA_0045,P
101241100004,NBA_0045,P
102363300004,NBA_0045,P
106176900004,NBA_0045,P
182431200004,NBA_0045,P
187298700004,NBA_0045,P
187364000004,NBA_0045,P
187410600004,NBA_0045,P
187489600004,NBA_0045,P
187507700004,NBA_0045,P
187514800004,NBA_0045,P
187519200004,NBA_0045,P
187522100004,NBA_0045,P
187522700004,NBA_0045,P
187522800004,NBA_0045,P
187526700004,NBA_0045,P
187528100004,NBA_0045,P
123102000004,NBA_0045,P
137627900004,NBA_0045,P
185139800004,NBA_0045,P
186397300004,NBA_0045,P
187320900004,NBA_0045,P
187414200004,NBA_0045,P
187464100004,NBA_0045,P
187489400004,NBA_0045,P
187495700004,NBA_0045,P
187503900004,NBA_0045,P
187521100004,NBA_0045,P
102422500004,NBA_0045,P
185061100004,NBA_0045,P
187018400004,NBA_0045,P
187164600004,NBA_0045,P
187366900004,NBA_0045,P
187456300004,NBA_0045,P
187459400004,NBA_0045,P
187502300004,NBA_0045,P
187504200004,NBA_0045,P
187514900004,NBA_0045,P
187519300004,NBA_0045,P
187523000004,NBA_0045,P
187523200004,NBA_0045,P
187501600004,NBA_0045,P
107161900004,NBA_0045,P
186350200004,NBA_0045,P
187462500004,NBA_0045,P
187488900004,NBA_0045,P
187506000004,NBA_0045,P
187514400004,NBA_0045,P
187514700004,NBA_0045,P
187519500004,NBA_0045,P
187520300004,NBA_0045,P
130593200004,NBA_0045,P
138259900004,NBA_0045,P
142269500004,NBA_0045,P
184270700004,NBA_0045,P
186286700004,NBA_0045,P
186558200004,NBA_0045,P
187127300004,NBA_0045,P
187244700004,NBA_0045,P
187330900004,NBA_0045,P
187409000004,NBA_0045,P
187480200004,NBA_0045,P
187495900004,NBA_0045,P
187497500004,NBA_0045,P
187503500004,NBA_0045,P
187510200004,NBA_0045,P
187512300004,NBA_0045,P
187515500004,NBA_0045,P
101237000004,NBA_0045,P
103013800004,NBA_0045,P
105888800004,NBA_0045,P
106461300004,NBA_0045,P
138659300004,NBA_0045,P
138709400004,NBA_0045,P
181470200004,NBA_0045,P
181506800004,NBA_0045,P
182166200004,NBA_0045,P
187302500004,NBA_0045,P
187304300004,NBA_0045,P
187342900004,NBA_0045,P
187353700004,NBA_0045,P
187420300004,NBA_0045,P
187460000004,NBA_0045,P
187493600004,NBA_0045,P
187503700004,NBA_0045,P
187507300004,NBA_0045,P
187508600004,NBA_0045,P
187509200004,NBA_0045,P
187509800004,NBA_0045,P
187510100004,NBA_0045,P
187512500004,NBA_0045,P
187512800004,NBA_0045,P
187513200004,NBA_0045,P
187517400004,NBA_0045,P
187518200004,NBA_0045,P
187518400004,NBA_0045,P
100814500004,NBA_0045,P
106014100004,NBA_0045,P
119783100004,NBA_0045,P
121959200004,NBA_0045,P
135186500004,NBA_0045,P
137617200004,NBA_0045,P
184250100004,NBA_0045,P
184254500004,NBA_0045,P
185160900004,NBA_0045,P
187194800004,NBA_0045,P
187392500004,NBA_0045,P
187415700004,NBA_0045,P
187456500004,NBA_0045,P
187496700004,NBA_0045,P
187498600004,NBA_0045,P
187502200004,NBA_0045,P
187502600004,NBA_0045,P
187503600004,NBA_0045,P
187503800004,NBA_0045,P
187505100004,NBA_0045,P
187505600004,NBA_0045,P
187511100004,NBA_0045,P
187515200004,NBA_0045,P
187515700004,NBA_0045,P
101704100004,NBA_0045,P
105632500004,NBA_0045,P
135293900004,NBA_0045,P
141921700004,NBA_0045,P
180361500004,NBA_0045,P
180560500004,NBA_0045,P
182646100004,NBA_0045,P
186700700004,NBA_0045,P
187174100004,NBA_0045,P
187487200004,NBA_0045,P
187489100004,NBA_0045,P
187501700004,NBA_0045,P
187507600004,NBA_0045,P
187507900004,NBA_0045,P
187511500004,NBA_0045,P
101451600004,NBA_0045,P
102412900004,NBA_0045,P
103596100004,NBA_0045,P
106009000004,NBA_0045,P
134180600004,NBA_0045,P
181433100004,NBA_0045,P
185987400004,NBA_0045,P
187053000004,NBA_0045,P
187308100004,NBA_0045,P
187409800004,NBA_0045,P
187420400004,NBA_0045,P
187462700004,NBA_0045,P
187489300004,NBA_0045,P
187497000004,NBA_0045,P
187504900004,NBA_0045,P
185994100004,NBA_0045,P
187421200004,NBA_0045,P
187425900004,NBA_0045,P
187484300004,NBA_0045,P
187498800004,NBA_0045,P
187504600004,NBA_0045,P
101240300004,NBA_0045,P
103618200004,NBA_0045,P
105141900004,NBA_0045,P
120413800004,NBA_0045,P
126888100004,NBA_0045,P
131366900004,NBA_0045,P
183020200004,NBA_0045,P
184302700004,NBA_0045,P
186950700004,NBA_0045,P
187079900004,NBA_0045,P
187400500004,NBA_0045,P
187484900004,NBA_0045,P
187490700004,NBA_0045,P
187493200004,NBA_0045,P
187495600004,NBA_0045,P
187496400004,NBA_0045,P
187504700004,NBA_0045,P
187505500004,NBA_0045,P
187506100004,NBA_0045,P
102897700004,NBA_0045,P
104721300004,NBA_0045,P
105185500004,NBA_0045,P
105711000004,NBA_0045,P
137542700004,NBA_0045,P
180027300004,NBA_0045,P
180294600004,NBA_0045,P
182707600004,NBA_0045,P
183740100004,NBA_0045,P
184187800004,NBA_0045,P
185479500004,NBA_0045,P
185979500004,NBA_0045,P
187068000004,NBA_0045,P
187152800004,NBA_0045,P
187164100004,NBA_0045,P
187216400004,NBA_0045,P
187274600004,NBA_0045,P
187280200004,NBA_0045,P
187365300004,NBA_0045,P
187370700004,NBA_0045,P
187466100004,NBA_0045,P
187479700004,NBA_0045,P
187483400004,NBA_0045,P
187486400004,NBA_0045,P
187498100004,NBA_0045,P
187499800004,NBA_0045,P
187499900004,NBA_0045,P
187500100004,NBA_0045,P
187500500004,NBA_0045,P
187502100004,NBA_0045,P
187502800004,NBA_0045,P
187502900004,NBA_0045,P
187503300004,NBA_0045,P
187465000004,NBA_0045,P
180522900004,NBA_0045,P
183687900004,NBA_0045,P
184506600004,NBA_0045,P
186040100004,NBA_0045,P
186654900004,NBA_0045,P
186772400004,NBA_0045,P
186976900004,NBA_0045,P
187210300004,NBA_0045,P
187460400004,NBA_0045,P
187491000004,NBA_0045,P
187493700004,NBA_0045,P
187496900004,NBA_0045,P
187497800004,NBA_0045,P
187499000004,NBA_0045,P
187499200004,NBA_0045,P
187499600004,NBA_0045,P
110935400004,NBA_0045,P
116492800004,NBA_0045,P
186368300004,NBA_0045,P
187278600004,NBA_0045,P
187456000004,NBA_0045,P
187477300004,NBA_0045,P
187480600004,NBA_0045,P
187490400004,NBA_0045,P
187491100004,NBA_0045,P
187494300004,NBA_0045,P
184736300004,NBA_0045,P
186412300004,NBA_0045,P
186526800004,NBA_0045,P
186979600004,NBA_0045,P
187049100004,NBA_0045,P
187325800004,NBA_0045,P
187459500004,NBA_0045,P
187460100004,NBA_0045,P
187465500004,NBA_0045,P
187478300004,NBA_0045,P
187478800004,NBA_0045,P
187486200004,NBA_0045,P
186287900004,NBA_0045,P
187405400004,NBA_0045,P
187461600004,NBA_0045,P
109610300004,NBA_0045,P
184908600004,NBA_0045,P
186314600004,NBA_0045,P
186771200004,NBA_0045,P
186796600004,NBA_0045,P
187353300004,NBA_0045,P
187400400004,NBA_0045,P
187419300004,NBA_0045,P
187479400004,NBA_0045,P
187482900004,NBA_0045,P
187485100004,NBA_0045,P
187485600004,NBA_0045,P
187486300004,NBA_0045,P
187490000004,NBA_0045,P
187490100004,NBA_0045,P
187490800004,NBA_0045,P
102341100004,NBA_0045,P
183827200004,NBA_0045,P
185395200004,NBA_0045,P
187362700004,NBA_0045,P
187417000004,NBA_0045,P
187417200004,NBA_0045,P
187456700004,NBA_0045,P
187463000004,NBA_0045,P
187467800004,NBA_0045,P
187478200004,NBA_0045,P
187484100004,NBA_0045,P
187487600004,NBA_0045,P
187317300004,NBA_0045,P
180117400004,NBA_0045,P
186459100004,NBA_0045,P
186869200004,NBA_0045,P
187143200004,NBA_0045,P
187416200004,NBA_0045,P
187461700004,NBA_0045,P
187480500004,NBA_0045,P
187481400004,NBA_0045,P
105416300004,NBA_0045,P
116476900004,NBA_0045,P
142142900004,NBA_0045,P
180935000004,NBA_0045,P
187202600004,NBA_0045,P
187362900004,NBA_0045,P
187455500004,NBA_0045,P
187477900004,NBA_0045,P
101893100004,NBA_0045,P
137745900004,NBA_0045,P
186023300004,NBA_0045,P
187349600004,NBA_0045,P
187401000004,NBA_0045,P
187416400004,NBA_0045,P
187460900004,NBA_0045,P
187463100004,NBA_0045,P
187464700004,NBA_0045,P
187466800004,NBA_0045,P
187467300004,NBA_0045,P
132248000004,NBA_0045,P
187144200004,NBA_0045,P
187397900004,NBA_0045,P
187398600004,NBA_0045,P
187416500004,NBA_0045,P
187418100004,NBA_0045,P
187464900004,NBA_0045,P
187465400004,NBA_0045,P
187466500004,NBA_0045,P
187467100004,NBA_0045,P
187468700004,NBA_0045,P
103887900004,NBA_0045,P
141076800004,NBA_0045,P
184612500004,NBA_0045,P
185040100004,NBA_0045,P
187365700004,NBA_0045,P
187387300004,NBA_0045,P
187406200004,NBA_0045,P
187413300004,NBA_0045,P
187419100004,NBA_0045,P
187457500004,NBA_0045,P
187464300004,NBA_0045,P
187464800004,NBA_0045,P
187464800005,NBA_0045,P
187464800006,NBA_0045,P
187464800007,NBA_0045,P
187464800008,NBA_0045,P
187467700004,NBA_0045,P
187468100004,NBA_0045,P
187468200004,NBA_0045,P
187420100004,NBA_0045,P
187463600004,NBA_0045,P
127939700004,NBA_0045,P
182406600004,NBA_0045,P
185924000004,NBA_0045,P
186104600004,NBA_0045,P
187279300004,NBA_0045,P
187355100004,NBA_0045,P
187398300004,NBA_0045,P
187403100009,NBA_0045,P
187405700004,NBA_0045,P
187415300004,NBA_0045,P
187416600004,NBA_0045,P
187458200004,NBA_0045,P
187463700004,NBA_0045,P
187464600004,NBA_0045,P
187465100004,NBA_0045,P
101718800004,NBA_0045,P
134923700004,NBA_0045,P
187063100004,NBA_0045,P
187410800004,NBA_0045,P
187416700004,NBA_0045,P
187419000004,NBA_0045,P
106261400004,NBA_0045,P
119800100004,NBA_0045,P
129379400004,NBA_0045,P
182640800004,NBA_0045,P
187387600004,NBA_0045,P
187408800004,NBA_0045,P
187414700004,NBA_0045,P
187455600004,NBA_0045,P
187455800004,NBA_0045,P
104746500004,NBA_0045,P
105901400004,NBA_0045,P
115458900004,NBA_0045,P
138962800004,NBA_0045,P
187398700004,NBA_0045,P
187403400004,NBA_0045,P
187410400004,NBA_0045,P
187457200004,NBA_0045,P
187308000004,NBA_0045,P
187411100004,NBA_0045,P
187419600004,NBA_0045,P
187420200004,NBA_0045,P
187420600004,NBA_0045,P
104842000004,NBA_0045,P
141807800004,NBA_0045,P
142705400004,NBA_0045,P
182330200004,NBA_0045,P
187407800004,NBA_0045,P
187411400004,NBA_0045,P
187412600004,NBA_0045,P
187414800004,NBA_0045,P
187416100004,NBA_0045,P
187417400004,NBA_0045,P
187420000004,NBA_0045,P
101983200004,NBA_0045,P
105156400004,NBA_0045,P
187316100004,NBA_0045,P
187397800004,NBA_0045,P
187402500004,NBA_0045,P
187410200004,NBA_0045,P
187414000004,NBA_0045,P
187416800004,NBA_0045,P
120476600004,NBA_0045,P
187275500004,NBA_0045,P
187405100004,NBA_0045,P
187411000004,NBA_0045,P
187411600004,NBA_0045,P
187413900004,NBA_0045,P
186304400004,NBA_0045,P
187291200004,NBA_0045,P
187412300004,NBA_0045,P
139593500004,NBA_0045,P
187403000004,NBA_0045,P
187349000004,NBA_0045,P
187410000004,NBA_0045,P
187397700004,NBA_0045,P
187409700004,NBA_0045,P
187409900004,NBA_0045,P
187399400004,NBA_0045,P
187404800004,NBA_0045,P
187408300004,NBA_0045,P
187409600004,NBA_0045,P
103122600004,NBA_0045,P
105973400004,NBA_0045,P
185073300004,NBA_0045,P
186061000004,NBA_0045,P
187404200004,NBA_0045,P
187407500004,NBA_0045,P
187408600004,NBA_0045,P
100078200004,NBA_0045,P
102091800004,NBA_0045,P
107291900004,NBA_0045,P
185955700004,NBA_0045,P
187161200004,NBA_0045,P
187164000004,NBA_0045,P
187367500004,NBA_0045,P
187390500004,NBA_0045,P
187398400004,NBA_0045,P
187402400004,NBA_0045,P
187328300004,NBA_0045,P
187400200004,NBA_0045,P
