outletSubAccountNumber,nbaCode,action
100353300004,NBA_0045,P
100861500004,NBA_0045,P
101833300004,NBA_0045,P
102213200004,NBA_0045,P
102265400004,NBA_0045,P
104292600004,NBA_0045,P
104344800004,NBA_0045,P
104664100004,NBA_0045,P
104797000004,NBA_0045,P
104947900004,NBA_0045,P
105208800004,NBA_0045,P
105241700004,NBA_0045,P
107074100004,NBA_0045,P
109523100004,NBA_0045,P
109667400004,NBA_0045,P
110215600004,NBA_0045,P
110815500004,NBA_0045,P
111846500004,NBA_0045,P
112567100004,NBA_0045,P
113585800004,NBA_0045,P
116052600004,NBA_0045,P
117320400004,NBA_0045,P
134181400004,NBA_0045,P
134184800004,NBA_0045,P
134807800004,NBA_0045,P
140206700004,NBA_0045,P
141238900004,NBA_0045,P
141268300004,NBA_0045,P
142020200004,NBA_0045,P
142435700004,NBA_0045,P
180536200004,NBA_0045,P
180788200004,NBA_0045,P
182080600004,NBA_0045,P
182335300004,NBA_0045,P
182514200004,NBA_0045,P
182612600004,NBA_0045,P
182682600004,NBA_0045,P
182891900004,NBA_0045,P
182898600004,NBA_0045,P
182963500004,NBA_0045,P
184182000004,NBA_0045,P
184357200004,NBA_0045,P
184414100004,NBA_0045,P
184415200004,NBA_0045,P
184746600004,NBA_0045,P
185092100004,NBA_0045,P
185263800004,NBA_0045,P
185581400004,NBA_0045,P
185964800004,NBA_0045,P
185983500004,NBA_0045,P
186132200004,NBA_0045,P
186201300004,NBA_0045,P
186229100004,NBA_0045,P
186318300004,NBA_0045,P
186341100004,NBA_0045,P
186670100004,NBA_0045,P
186775100004,NBA_0045,P
187032500004,NBA_0045,P
187079300004,NBA_0045,P
187093500004,NBA_0045,P
187246400004,NBA_0045,P
187332600004,NBA_0045,P
187350800004,NBA_0045,P
187387100004,NBA_0045,P
187405000004,NBA_0045,P
187487800004,NBA_0045,P
187524900004,NBA_0045,P
187534700004,NBA_0045,P
187545300004,NBA_0045,P
187569900004,NBA_0045,P
187576500004,NBA_0045,P
187587100004,NBA_0045,P
187612500004,NBA_0045,P
187613200004,NBA_0045,P
187657700004,NBA_0045,P
187690200004,NBA_0045,P
187698600004,NBA_0045,P
187702700004,NBA_0045,P
187704600004,NBA_0045,P
187706400004,NBA_0045,P
187739800004,NBA_0045,P
187746600004,NBA_0045,P
187748400004,NBA_0045,P
187753300004,NBA_0045,P
187757200004,NBA_0045,P
187757900004,NBA_0045,P
187759000004,NBA_0045,P
187761900004,NBA_0045,P
187763400004,NBA_0045,P
187764100004,NBA_0045,P
187765000004,NBA_0045,P
187765800004,NBA_0045,P
187765900004,NBA_0045,P
187768100004,NBA_0045,P
187768300004,NBA_0045,P
187768600004,NBA_0045,P
187769900004,NBA_0045,P
187771800004,NBA_0045,P
187772700004,NBA_0045,P
187773800004,NBA_0045,P
187774500004,NBA_0045,P
187779100004,NBA_0045,P
187779700004,NBA_0045,P
187780100004,NBA_0045,P
187780900004,NBA_0045,P
187781000004,NBA_0045,P
187781400004,NBA_0045,P
187781600004,NBA_0045,P
187783500004,NBA_0045,P
187784900004,NBA_0045,P
187786000004,NBA_0045,P
187786400004,NBA_0045,P
187786500004,NBA_0045,P
187786600004,NBA_0045,P
187787500004,NBA_0045,P
187788700004,NBA_0045,P
187788900004,NBA_0045,P
187789600004,NBA_0045,P
187790300004,NBA_0045,P
187791000004,NBA_0045,P
187792000004,NBA_0045,P
187792700004,NBA_0045,P
187793000004,NBA_0045,P
187793900004,NBA_0045,P
187794100004,NBA_0045,P
187795000004,NBA_0045,P
187795400004,NBA_0045,P
187795700004,NBA_0045,P
187796000004,NBA_0045,P
187796300004,NBA_0045,P
187797700004,NBA_0045,P
187798300004,NBA_0045,P
187798600004,NBA_0045,P
187798800004,NBA_0045,P
187800200004,NBA_0045,P
187800300004,NBA_0045,P
187800600004,NBA_0045,P
187800700004,NBA_0045,P
187801000004,NBA_0045,P
187801100004,NBA_0045,P
187801300004,NBA_0045,P
187801600004,NBA_0045,P
187802000004,NBA_0045,P
187802300004,NBA_0045,P
187802500004,NBA_0045,P
187803100004,NBA_0045,P
187803500004,NBA_0045,P
187803600004,NBA_0045,P
187803900004,NBA_0045,P
187804100004,NBA_0045,P
187804200004,NBA_0045,P
187804300004,NBA_0045,P
187804500004,NBA_0045,P
187804600004,NBA_0045,P
187805100004,NBA_0045,P
187806000004,NBA_0045,P
187806800004,NBA_0045,P
187807500004,NBA_0045,P
187807600004,NBA_0045,P
187808100004,NBA_0045,P
187809400004,NBA_0045,P
187809600004,NBA_0045,P
187810700004,NBA_0045,P
187811800004,NBA_0045,P
187812700004,NBA_0045,P
187812800004,NBA_0045,P
187812900004,NBA_0045,P
187813200004,NBA_0045,P
187814400004,NBA_0045,P
187814700004,NBA_0045,P
187815300004,NBA_0045,P
187816800004,NBA_0045,P
187817700004,NBA_0045,P
187817800004,NBA_0045,P
187818000004,NBA_0045,P
187818200004,NBA_0045,P
187819600004,NBA_0045,P
187819700004,NBA_0045,P
187820100004,NBA_0045,P
187820500004,NBA_0045,P
187820900004,NBA_0045,P
187821000004,NBA_0045,P
187821900004,NBA_0045,P
187822300004,NBA_0045,P
187823000004,NBA_0045,P
187826200004,NBA_0045,P
187826300004,NBA_0045,P
187826900004,NBA_0045,P
187827600004,NBA_0045,P
187827800004,NBA_0045,P
187828000004,NBA_0045,P
187829000004,NBA_0045,P
187829200004,NBA_0045,P
187829800004,NBA_0045,P
187830400004,NBA_0045,P
187831400004,NBA_0045,P
187832400004,NBA_0045,P
187833100004,NBA_0045,P
187834500004,NBA_0045,P
187838200004,NBA_0045,P
187839300004,NBA_0045,P
187839400004,NBA_0045,P
187839900004,NBA_0045,P
187841300004,NBA_0045,P
187842000004,NBA_0045,P
187842700004,NBA_0045,P
187842900004,NBA_0045,P
