Sky Ref Number,Outlet Type,Food Offering,BT Sports Pub,Preferential Sports,Number of TVs,Carling,Molson Coors
100018600371,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
181169300064,Local Pub – Dry Led,everyday traditional,No,,1,No,
100018600742,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
117696500004,Local Pub – Dry Led,everyday traditional,No,,1,No,
119275900004,Local Pub – Dry Led,everyday traditional,No,,1,No,
185048700004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
104352200004,Local Pub – Dry Led,everyday traditional,No,,1,No,Wholesale
100011700025,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
184246700004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
106499400004,Local Pub – Dry Led,everyday traditional,No,,0,No,
100040200089,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
106548000004,Local Pub – Dry Led,bar and kitchen,No,,0,Yes,
181169300025,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
142149000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
142401500004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700393,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
103455800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
139130800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
139916100004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
114310700004,Local Pub – Dry Led,everyday traditional,No,,0,No,
100011701021,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
101515700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
122083300004,Local Pub – Dry Led,everyday traditional,No,,0,No,
111869000004,Local Pub – Dry Led,everyday traditional,No,,1,No,
103818900004,Local Pub – Dry Led,bar and kitchen,Yes,,1,No,
103877700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100035400386,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011701403,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700238,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
184329400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100070000004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100018600247,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
139593200004,Local Pub – Dry Led,everyday traditional,No,,0,No,
118966200004,Local Pub – Dry Led,fine dining,No,,1,No,
100013000538,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
183555100004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
102457000004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
100011701439,Local Pub – Dry Led,everyday traditional,No,,1,No,
141807100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700471,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
129188600004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701106,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
118499500004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700563,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
106585500004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700475,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700987,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
111975900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
137709100004,Local Pub – Dry Led,everyday traditional,No,,0,No,
183837800004,Local Pub – Dry Led,bar and kitchen,No,,1,Yes,IOP - not eligible
112053300004,Local Pub – Dry Led,everyday traditional,No,,0,No,Wholesale
141652200004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
131941600004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700835,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
139163200004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
142113000004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
100050700141,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
112277400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,Wholesale
116536200004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011700234,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
115033700004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
141771400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700488,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701057,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100015300048,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011700517,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
103094600004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
182847900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
139776100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100013000834,Local Pub – Dry Led,everyday traditional,No,,1,No,
137307000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
180598500012,Local Pub – Dry Led,fine dining,No,,1,No,
106102600004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701397,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
105131200004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
100011700309,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
129370900004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
107787900004,Local Pub – Dry Led,everyday traditional,No,,0,No,
119557100004,Local Pub – Dry Led,bar and kitchen,No,,0,Yes,
117405600004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
127541400004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
184852300004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700611,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100022500029,Local Pub – Dry Led,everyday traditional,No,,0,No,Wholesale
106601600004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
131179400004,Local Pub – Dry Led,everyday traditional,No,,1,No,
134186800004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
112235100004,Local Pub – Dry Led,everyday traditional,No,,0,No,
183839400004,Local Pub – Dry Led,everyday traditional,No,,1,No,
185868200004,Local Pub – Dry Led,everyday traditional,No,,1,No,
111873900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700185,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701319,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
113658600004,Local Pub – Dry Led,everyday traditional,No,,0,No,
131054800004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011700747,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
180177700004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700372,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
111667900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
184633000004,Local Pub – Dry Led,everyday traditional,No,,1,No,
184631300004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,Wholesale
136413300004,Local Pub – Dry Led,everyday traditional,No,,0,No,
100883000004,Local Pub – Dry Led,everyday traditional,No,,1,No,
103586500004,Local Pub – Dry Led,fine dining,No,,1,No,
185530500004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
185976900004,Local Pub – Dry Led,fine dining,No,,1,No,
117449300004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
107575500004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700421,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600285,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
185031300004,Local Pub – Dry Led,bar and kitchen,No,,1,Yes,
100011700187,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
117157900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
106602500004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,Wholesale
105530700004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700180,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700289,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
111399700004,Local Pub – Dry Led,everyday traditional,No,,0,No,
184673500004,Local Pub – Dry Led,everyday traditional,No,,1,No,
117220700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,Wholesale
124241100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
110781800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
138571100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700107,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600334,Local Pub – Dry Led,everyday traditional,No,,1,No,
100018600240,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
135811800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
184855500004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100202100004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
100057400087,Local Pub – Dry Led,everyday traditional,No,,0,No,
100018600294,Local Pub – Dry Led,everyday traditional,No,,1,No,
183824500004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100011701261,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701261,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600138,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100050601581,Local Pub – Dry Led,everyday traditional,No,,1,No,
185266900004,Local Pub – Dry Led,,Yes,,1,Yes,
100013000345,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
125966100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700056,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700336,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600342,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100018600911,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
105093300004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
185449800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100017200084,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701061,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
109713700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
182683100027,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
139331000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700560,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700446,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
106650500004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700377,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
185583000004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
105985700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
185929300004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
124265200004,Local Pub – Dry Led,,Yes,,1,No,
142697000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
139435300004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
115598300004,Local Pub – Dry Led,everyday traditional,No,,0,No,
183732700004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
108855800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700588,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700451,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
111896200004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
105322100004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700958,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600176,Local Pub – Dry Led,everyday traditional,No,,1,No,
100018600297,Local Pub – Dry Led,everyday traditional,No,,1,No,
106784700004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
100013000659,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100011700523,Local Pub – Dry Led,everyday traditional,No,,1,No,
100018600056,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011700313,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700502,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
141895000004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100011701108,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700483,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701159,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700266,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700802,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600917,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
183694400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
180169500004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,Wholesale
128400300004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700685,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
182746800004,Local Pub – Dry Led,fine dining,No,,1,No,
185798600004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
107917100004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100018600306,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
126006400004,Local Pub – Dry Led,everyday traditional,No,,0,No,
137026900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
126035500004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701427,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701182,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700351,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
182361700004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100011701083,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701376,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700334,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600253,Local Pub – Dry Led,everyday traditional,No,,1,No,
100040200121,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100040200138,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701196,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
181597000004,Local Pub – Dry Led,everyday traditional,No,,1,No,
185118800004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700445,Local Pub – Dry Led,everyday traditional,Yes,,1,No,Wholesale
100040200045,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
110671100004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100040200095,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100040200070,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
128051200004,Local Pub – Dry Led,everyday traditional,No,,0,No,
104656400004,Local Pub – Dry Led,everyday traditional,No,,1,No,
102558700004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
180921500004,Local Pub – Dry Led,everyday traditional,No,,0,No,
100035400165,Local Pub – Dry Led,everyday traditional,No,,0,No,
101927300004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100014700077,Local Pub – Dry Led,everyday traditional,No,,0,No,
102558900004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100011701433,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
184177000004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100011700771,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100013300105,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700102,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700148,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
184193900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700520,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
134886400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700153,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
134714100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
142642800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
181312400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
142642900004,Local Pub – Dry Led,everyday traditional,No,,1,No,
117685500004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
182030700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
182331700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
122161900004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011700371,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
142654000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
103643300004,Local Pub – Dry Led,bar and kitchen,Yes,,1,No,
101635700004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100011700277,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
106616800004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
135759000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
181176800004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
106843500004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100048200063,Local Pub – Dry Led,everyday traditional,No,,1,No,
112847800004,Local Pub – Dry Led,everyday traditional,No,,1,No,Wholesale
100018600203,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,Wholesale
100057400132,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
183832300004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
185948000004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
139709400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
181405100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
183821300004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
100013000737,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
105861400004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
185838600004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
111016600004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
142591800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600362,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
104333400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100383100004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
183477200004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
180805800017,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
107236900004,Local Pub – Dry Led,everyday traditional,No,,0,No,
100011700490,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
125634800004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
100011701092,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
183703900004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011700317,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700507,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700230,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600062,Local Pub – Dry Led,everyday traditional,No,,1,No,
103172900004,Local Pub – Dry Led,everyday traditional,No,,1,No,
185379800004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700751,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
138395400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600085,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600350,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
185975200004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700769,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700478,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
126542400004,Local Pub – Dry Led,everyday traditional,No,,1,No,
117961900004,Local Pub – Dry Led,everyday traditional,No,,0,No,
119716400004,Local Pub – Dry Led,everyday traditional,No,,0,No,
181345600004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700335,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700551,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700737,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
107530400004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011701410,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
102911000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
105254400004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
185821700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700486,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
125225600004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
184564400004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
182126800004,Local Pub – Dry Led,everyday traditional,No,,1,No,
131838300004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
100011700504,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
182609200004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
100011700273,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
117972800004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
184164800004,Local Pub – Dry Led,everyday traditional,No,,1,No,
101254300004,Local Pub – Dry Led,bar and kitchen,No,,1,Yes,Wholesale
183609300004,Local Pub – Dry Led,everyday traditional,No,,1,No,
142642600004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
100018600227,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011700635,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
183847000004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100011700476,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700470,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600164,Local Pub – Dry Led,everyday traditional,No,,1,Yes,Wholesale
100011700440,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
123686700004,Local Pub – Dry Led,everyday traditional,No,,0,No,
100011701333,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100050700078,Local Pub – Dry Led,everyday traditional,No,,1,No,
184547200004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
104540900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700797,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701344,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
130773100004,Local Pub – Dry Led,everyday traditional,No,,1,No,
102522000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100013000649,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
184163800004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
104186400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700772,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700137,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100018600224,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
180168900004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
101911700004,Local Pub – Dry Led,everyday traditional,No,,1,No,
184186100010,Local Pub – Dry Led,bar and kitchen,No,,1,No,
100013000133,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100026600017,Local Pub – Dry Led,bar and kitchen,No,,0,No,
100011700120,Local Pub – Dry Led,everyday traditional,No,,0,No,
184149700004,Local Pub – Dry Led,everyday traditional,No,,0,No,
102707200004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
122088500004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
132677100004,Local Pub – Dry Led,everyday traditional,No,,0,No,
139514800004,Local Pub – Dry Led,everyday traditional,No,,0,No,Wholesale
110006700004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,Wholesale
100032400462,Local Pub – Dry Led,everyday traditional,No,,0,No,
185045100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
181325900004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
185301600004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,
109483600004,Local Pub – Dry Led,everyday traditional,No,,0,No,
140544500004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
126578400004,Local Pub – Dry Led,everyday traditional,No,,0,No,
111165700004,Local Pub – Dry Led,everyday traditional,No,,0,No,
100011701066,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
119825900004,Local Pub – Dry Led,everyday traditional,No,,0,No,
111650800004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,
128048000004,Local Pub – Dry Led,everyday traditional,No,,1,No,
101318400004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
180780300004,Local Pub – Dry Led,everyday traditional,No,,1,No,Wholesale
118082800004,Local Pub – Dry Led,everyday traditional,No,,0,No,
185547500004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
105359700004,Local Pub – Dry Led,everyday traditional,No,,0,No,Wholesale
100011700392,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
181655400004,Local Pub – Dry Led,everyday traditional,No,,0,No,
106609300004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
180559400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
134732800004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,Wholesale
100011701434,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
185464600004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
105893700004,Local Pub – Dry Led,everyday traditional,No,,0,No,Wholesale
124930600004,Local Pub – Dry Led,fine dining,No,,0,Yes,
137380100004,Local Pub – Dry Led,everyday traditional,No,,0,No,
182425200004,Local Pub – Dry Led,bar snacks,No,,1,No,
100132000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011701199,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
114221400004,Local Pub – Dry Led,everyday traditional,No,,0,No,
184424700004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
109073100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
112161800004,Local Pub – Dry Led,everyday traditional,No,,0,Yes,Wholesale
100011701465,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
127379600004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
126661200004,Local Pub – Dry Led,everyday traditional,No,,1,No,
117461000004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
111366900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
102704200004,Local Pub – Dry Led,everyday traditional,No,,1,No,
111316100004,Local Pub – Dry Led,bar and kitchen,No,,0,No,
137659600004,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
139285000004,Local Pub – Dry Led,everyday traditional,No,,1,No,
180833200004,Local Pub – Dry Led,everyday traditional,No,,1,No,
183545200004,Local Pub – Dry Led,everyday traditional,No,,1,No,
181503300004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
101547500004,Local Pub – Dry Led,everyday traditional,No,,1,No,
100011701341,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700352,Local Pub – Dry Led,everyday traditional,No,,1,No,
100403600004,Local Pub – Dry Led,fine dining,No,,1,No,
100011700782,Local Pub – Dry Led,everyday traditional,No,,1,No,
181326900004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700552,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100903100004,Local Pub – Dry Led,everyday traditional,No,,1,No,
104045900004,Local Pub – Dry Led,everyday traditional,No,,1,No,
180110400004,Local Pub – Dry Led,everyday traditional,No,,1,No,
102573400004,Local Pub – Dry Led,everyday traditional,No,,1,No,
183703100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
180501400004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100011700407,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
183722500004,Local Pub – Dry Led,everyday traditional,Yes,,1,Yes,Wholesale
181302100004,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
100012600055,Local Pub – Dry Led,everyday traditional,No,,1,No,
100013000111,Local Pub – Dry Led,everyday traditional,No,,1,Yes,
100063500043,Local Pub – Dry Led,everyday traditional,Yes,,1,No,
105892100004,Local Pub – Dry Led,bar and kitchen,No,,1,No,
100013000270,Local Pub – Dry Led,everyday traditional,No,,1,No,
105503300004,Local Pub – Dry Led,everyday traditional,No,,1,No,
185535400004,Local Pub – Dry Led,everyday traditional,No,,1,No,
