Sky Ref Number,Outlet Type,Food Offering,BT Sports Pub,Preferential Sports,Number of TVs,Carling,Molson Coors
104713400004,,,No,,1,Yes,IOP - not eligible
181907100004,,,No,,1,Yes,IOP - not eligible
185034200004,,,No,,1,Yes,IOP - not eligible
184352500004,,,No,,1,Yes,IOP - tier 3
182090000004,,,No,,1,No,IOP - not eligible
182283000004,,,Yes,,1,Yes,IOP - tier 3
101340500004,,,No,,1,No,IOP - not eligible
182094000004,,,No,,0,Yes,IOP - tier 3
181482300004,,,No,,1,Yes,IOP - tier 3
180162500004,,,No,,1,Yes,IOP - not eligible
180182900004,,,No,,0,Yes,IOP - not eligible
181412200004,,,Yes,,1,Yes,IOP - not eligible
181412200004,,,No,,0,Yes,IOP - not eligible
185109500004,,,No,,1,Yes,IOP - tier 3
180912800004,,,No,,0,Yes,IOP - not eligible
182647800004,,,No,,1,Yes,IOP - not eligible
142708900004,,,No,,1,Yes,IOP - tier 3
136597800004,,,No,,0,Yes,IOP - tier 3
116072300004,,,No,,1,Yes,IOP - tier 3
184474600004,,,No,,0,Yes,IOP - tier 2
184907500004,,,No,,1,No,IOP - tier 3
182558000004,,,No,,1,No,Wholesale
137385900004,,,No,,0,Yes,IOP - tier 3
183723100004,,,No,,0,Yes,IOP - not eligible
182769000004,,,No,,1,No,IOP - tier 2
101049500004,,,No,,0,No,IOP - tier 3
185907700004,,,No,,1,No,Wholesale
184542300004,,,No,,0,Yes,IOP - tier 3
105732300004,,,No,,1,Yes,IOP - not eligible
182886500004,,,Yes,,1,Yes,IOP - tier 3
136508700004,,,No,,1,Yes,IOP - not eligible
103750100004,,,No,,1,Yes,Wholesale
100366100004,,,No,,0,Yes,Wholesale
184205900004,,,No,,0,Yes,IOP - tier 3
102802600004,,,No,,1,Yes,IOP - tier 2
101566900004,,,No,,0,Yes,IOP - tier 2
185016900004,,,No,,1,Yes,IOP - tier 3
180524800004,,,No,,0,Yes,IOP - not eligible
182400100004,,,No,,0,Yes,IOP - not eligible
108011800004,,,No,,0,Yes,IOP - tier 3
184375900004,,,No,,0,Yes,IOP - tier 3
185905300004,,,No,,1,Yes,IOP - tier 3
137061100004,,,No,,0,No,IOP - tier 3
180342600010,,,No,,0,Yes,IOP - not eligible
109708900004,,,No,,1,Yes,IOP - tier 3
128386200004,,,No,,0,Yes,IOP - tier 3
100044500171,,,No,,1,Yes,IOP - not eligible
181892200011,,,No,,0,Yes,Wholesale
185352400004,,,No,,0,Yes,IOP - tier 2
139564000004,,,No,,1,Yes,IOP - tier 2
105995400004,,,No,,0,Yes,IOP - tier 3
101132200004,,,No,,1,Yes,IOP - tier 3
183807100004,,,No,,1,No,Wholesale
184226800004,,,No,,0,No,Wholesale
184965100004,,,No,,1,Yes,IOP - not eligible
184326300004,,,No,,0,No,IOP - not eligible
131206800004,,,No,,0,Yes,IOP - tier 3
122567200004,,,No,,0,Yes,IOP - tier 3
111169000004,,,No,,0,Yes,IOP - tier 3
183548200004,,,No,,0,Yes,IOP - tier 3
184388600004,,,No,,0,Yes,IOP - tier 3
184899100004,,,No,,1,Yes,IOP - tier 2
142639400004,,,No,,1,No,IOP - tier 2
184154500004,,,No,,0,No,Wholesale
185822700004,,,No,,1,No,IOP - tier 3
184117100004,,,No,,1,Yes,IOP - not eligible
184701800004,,,No,,1,Yes,IOP - tier 3
180821600023,,,No,,1,Yes,IOP - tier 2
181400100239,,,No,,1,Yes,IOP - not eligible
181178600004,,,No,,1,Yes,IOP - tier 3
132383900004,,,No,,0,Yes,IOP - not eligible
184541000004,,,No,,0,Yes,IOP - tier 3
184389500004,,,No,,1,No,IOP - tier 2
184460400004,,,No,,0,Yes,IOP - tier 2
136353700004,,,No,,1,Yes,IOP - not eligible
185404600004,,,No,,1,Yes,IOP - tier 3
103789400004,,,No,,1,No,Wholesale
142653100004,,,No,,1,Yes,IOP - not eligible
183840000004,,,No,,0,Yes,Wholesale
184266200004,,,No,,0,Yes,IOP - tier 2
184482700004,,,No,,1,Yes,IOP - tier 3
184972200004,,,No,,1,Yes,Wholesale
184506800004,,,No,,0,No,IOP - tier 3
129595600004,,,Yes,,1,Yes,IOP - tier 2
105735300004,,,Yes,,1,No,IOP - tier 2
103208400004,,,No,,0,Yes,IOP - tier 3
183551500004,,,No,,1,Yes,IOP - tier 3
102578700004,,,No,,0,Yes,IOP - tier 3
182956500004,,,No,,0,Yes,IOP - not eligible
134306900004,,,No,,0,Yes,IOP - not eligible
183643500004,,,No,,0,Yes,IOP - not eligible
183720000004,,,No,,0,Yes,IOP - tier 3
102866700004,,,No,,1,Yes,IOP - tier 2
123921900004,,,No,,1,Yes,IOP - tier 2
184716000004,,,No,,1,No,Wholesale
137628600004,,,No,,0,No,IOP - tier 2
183883700004,,,No,,0,Yes,Wholesale
121556600004,,,No,,1,Yes,IOP - tier 2
185241400004,,,No,,1,Yes,IOP - tier 2
132079500004,,,No,,1,Yes,IOP - tier 3
105778600004,,,No,,1,Yes,IOP - not eligible
184734100004,,,No,,0,Yes,IOP - tier 3
182721300004,,,No,,0,Yes,IOP - not eligible
185504400004,,,No,,0,No,IOP - not eligible
184744000004,,,No,,1,Yes,IOP - tier 3
181301700004,,,No,,0,Yes,IOP - not eligible
185375900004,,,No,,0,Yes,IOP - not eligible
180821600067,,,No,,1,Yes,IOP - not eligible
134406100004,,,No,,1,No,IOP - tier 3
184065000004,,,No,,0,Yes,IOP - tier 3
185226700004,,,No,,0,Yes,IOP - not eligible
182583800004,,,No,,0,Yes,IOP - tier 3
137653900004,,,No,,1,Yes,IOP - tier 3
102674100004,,,No,,1,Yes,IOP - not eligible
119388600004,,,No,,1,No,IOP - not eligible
185176100004,,,No,,1,No,IOP - not eligible
183668200004,,,No,,0,Yes,IOP - not eligible
185241000004,,,No,,1,Yes,IOP - tier 3
139642200004,,,No,,0,Yes,IOP - tier 3
100057200110,,,No,,1,Yes,IOP - tier 3
136581300004,,,No,,0,Yes,IOP - tier 2
123790500004,,,No,,1,Yes,IOP - not eligible
185326800004,,,No,,1,Yes,IOP - not eligible
182901400004,,,No,,1,Yes,IOP - tier 3
180113300004,,,No,,1,Yes,IOP - not eligible
125113900004,,,No,,1,Yes,IOP - not eligible
182425100004,,,No,,0,No,IOP - tier 2
185556800004,,,No,,0,Yes,IOP - not eligible
183171000004,,,No,,0,No,IOP - not eligible
104029700004,,,No,,1,No,IOP - not eligible
185567100004,,,No,,0,Yes,IOP - tier 3
183809400004,,,No,,0,Yes,IOP - tier 3
184493500004,,,No,,1,Yes,IOP - not eligible
104983300004,,,No,,1,No,IOP - tier 3
185495400004,,,No,,1,No,IOP - tier 3
182986500004,,,No,,1,No,IOP - tier 2
105387500004,,,No,,1,Yes,Wholesale
185835700004,,,No,,0,No,IOP - not eligible
105842300004,,,No,,0,No,IOP - tier 3
104573600004,,,No,,1,Yes,IOP - not eligible
103316300004,,,No,,1,No,
105842700004,,,No,,0,No,
182631800004,,,No,,1,No,
181705400004,,,No,,1,No,
100386800004,,,No,,0,No,
101013500004,,,No,,0,No,
184693500004,,,No,,0,No,
105150200004,,,No,,0,No,
103710600004,,,No,,0,No,
100773700004,,,No,,0,No,
180069300004,,,No,,0,No,
184630300004,,,Yes,,1,No,
105439000004,,,No,,0,Yes,
134752000004,,,No,,1,Yes,
105128000004,,,No,,1,Yes,
112457000004,,,No,,1,No,
181400100551,,,No,,1,Yes,Wholesale
133588400004,,,No,,1,No,
100483600004,,,No,,1,Yes,
180770100004,,,No,,1,No,
139914800004,,,No,,0,Yes,
184766400004,,,No,,1,No,IOP - not eligible
105296900004,,,No,,1,No,
116458400004,,,No,,1,No,
183111700004,,,Yes,,1,Yes,
100040200059,,,No,,1,No,
183074500004,,,No,,1,No,
134110100004,,,No,,1,No,
104213800004,,,No,,1,No,
183856500004,,,No,,0,No,
100014800011,,,No,,1,Yes,
181305400004,,,No,,1,No,
183208300004,,,No,,0,No,Wholesale
184537200004,,,No,,0,No,
181400103279,,,No,,0,Yes,
184552500004,,,No,,0,No,
182303700004,,,No,,0,Yes,
184662700004,,,No,,0,No,
180595400014,,,No,,1,No,
183854500004,,,No,,1,No,
101669600004,,,No,,1,No,
182572300004,,,No,,1,No,
130934000004,,,No,,1,No,
107571100004,,,No,,1,Yes,
181922700004,,,No,,1,No,
104121300004,,,No,,1,No,
182738400004,,,No,,1,Yes,
182270500004,,,No,,1,No,
183535400004,,,No,,0,No,
102022600004,,,No,,0,No,
184191200004,,,No,,0,No,Wholesale
182441800004,,,No,,0,No,
105041600004,,,No,,0,No,Wholesale
142224400004,,,No,,0,Yes,
184258000004,,,No,,0,No,
183101400004,,,No,,0,No,
183193400004,,,No,,0,Yes,Wholesale
182557100004,,,No,,0,No,
185950100004,,,No,,0,No,
185072500004,,,No,,0,Yes,Wholesale
181482100004,,,No,,1,Yes,
180179600005,,,No,,1,Yes,IOP - not eligible
184776400004,,,No,,1,Yes,
139510400004,,,No,,0,No,
104985400004,,,No,,1,No,
184198400004,,,No,,0,Yes,
184674000004,,,Yes,,1,No,
185111800004,,,No,,1,Yes,
182075700004,,,No,,1,No,
183506500004,,,No,,0,No,
183880000004,,,No,,1,No,
104801300004,,,No,,1,Yes,
136335900004,,,No,,1,No,
102339900004,,,No,,1,No,
182677100004,,,No,,1,No,
100302500004,,,No,,1,No,
181141700004,,,No,,1,No,
102169100004,,,No,,1,No,
103432600004,,,No,,1,No,
180868200004,,,No,,1,Yes,
184309200004,,,No,,0,No,
135195800004,,,No,,1,Yes,
102002200004,,,No,,1,No,
100031000046,,,No,,1,No,
184777800004,,,No,,1,No,
184688700004,,,No,,1,Yes,Wholesale
185399600004,,,No,,1,Yes,
135550500004,,,No,,1,No,
105946900004,,,No,,1,Yes,
182252800004,,,No,,0,Yes,
100610600004,,,No,,1,No,
180821600071,,,No,,0,Yes,
140827500004,,,No,,1,Yes,
183708400004,,,No,,1,No,
100021700018,,,No,,1,No,
135773600004,,,Yes,,1,No,
123396600004,,,Yes,,1,No,
104819500004,,,No,,1,Yes,
141944500004,,,No,,0,No,
120092400004,,,No,,0,No,
182285400004,,,Yes,,1,Yes,
183559500023,,,No,,0,Yes,
140910100004,,,No,,0,No,
182718000004,,,No,,0,No,
185148000004,,,No,,0,No,
132060500004,,,No,,1,No,
139605500004,,,No,,1,No,
184502100004,,,No,,0,No,
183507500179,,,No,,0,No,
137357100004,,,No,,1,No,
137357100004,,,No,,1,No,
183507500123,,,No,,0,No,
105729500004,,,No,,1,No,
133542000004,,,No,,0,No,
114260400004,,,No,,0,No,
182489800004,,,No,,1,Yes,
185127800004,,,No,,0,No,
101154600004,,,No,,0,No,
137335300004,,,No,,0,No,
181186300004,,,No,,1,No,
184288000004,,,No,,0,No,
185105100004,,,No,,1,No,Wholesale
184462800004,,,No,,0,No,
184424000004,,,No,,0,No,
105023400004,,,No,,0,No,
180278900004,,,No,,0,No,
185397500004,,,No,,0,No,
105859300004,,,No,,1,No,
184296900004,,,No,,0,No,
101812200004,,,No,,0,No,Wholesale
102168300004,,,No,,1,No,
184464200004,,,No,,0,No,
104559500004,,,No,,1,No,
136694900004,,,No,,1,No,Wholesale
104035500004,,,No,,1,No,
105285700004,,,No,,1,No,
104251300004,,,No,,1,No,
183049400004,,,No,,0,No,
184283100004,,,No,,0,No,
182668300004,,,No,,1,No,
185495500004,,,No,,0,No,
182803500004,,,No,,0,No,Wholesale
105971000004,,,No,,0,No,
184302400004,,,No,,0,No,
184442900004,,,No,,0,No,
184573300004,,,No,,0,No,
185827800004,,,No,,1,No,
181391300004,,,No,,0,No,
102348800004,,,No,,1,No,
181400100139,,,Yes,,1,Yes,
183681000004,,,No,,0,Yes,
183681000004,,,No,,0,No,
185129600004,,,No,,1,No,
106085900004,,,No,,0,Yes,Wholesale
180850400004,,,No,,1,No,
183753700004,,,No,,1,No,
104183200004,,,No,,0,No,
100022500039,,,No,,1,No,
104790300004,,,No,,1,No,
183075000004,,,No,,0,No,Wholesale
117702400004,,,No,,1,No,
184182500004,,,No,,1,No,Wholesale
185592100004,,,No,,1,No,
182671700004,,,No,,1,Yes,Wholesale
180522700004,,,No,,0,Yes,Wholesale
184460700004,,,No,,1,No,
140208600004,,,No,,1,No,Wholesale
180589400004,,,Yes,,1,No,
132999000004,,,No,,1,No,
184657500004,,,No,,1,No,
185400900004,,,No,,0,Yes,
184072700004,,,No,,0,No,
184169300004,,,No,,0,No,
102818500004,,,No,,1,No,
136749200004,,,No,,1,Yes,
104584000004,,,Yes,,1,Yes,
181331800004,,,No,,0,No,
100040200033,,,Yes,,1,No,
184459400004,,,No,,0,No,
183471700004,,,No,,0,Yes,Wholesale
120346200004,,,No,,0,No,
182396000004,,,No,,0,Yes,Wholesale
131124200004,,,No,,0,Yes,Wholesale
184358200004,,,No,,0,No,Wholesale
103383600004,,,No,,0,No,
182786500004,,,No,,0,Yes,Wholesale
107263900004,,,No,,0,No,
184692700004,,,No,,0,Yes,
123397400004,,,No,,0,No,
141774800004,,,No,,1,Yes,
118589300004,,,No,,0,Yes,IOP - not eligible
185129200004,,,No,,0,No,
183497800004,,,No,,0,No,
182400100004,,,No,,0,Yes,Wholesale
182371500004,,,No,,0,No,Wholesale
185022000004,,,No,,0,No,Wholesale
130510800004,,,No,,1,Yes,
183724400004,,,No,,0,No,
183724400004,,,No,,0,Yes,
185015600004,,,No,,0,No,
182304100004,,,No,,0,Yes,
184561400004,,,No,,0,No,
139536800004,,,No,,0,No,
184809200004,,,No,,0,No,
100025800416,,,No,,0,No,Wholesale
104566600004,,,No,,0,No,
140256000004,,,Yes,,1,No,
135739100004,,,Yes,,1,No,
105760600004,,,No,,1,No,
181398200004,,,Yes,,1,No,
110910800004,,,No,,0,No,Wholesale
183819800004,,,Yes,,1,No,
181270000004,,,Yes,,1,No,
112008800004,,,Yes,,1,No,
128982200004,,,Yes,,1,No,
183160500004,,,No,,0,No,
130080000004,,,No,,1,No,
101783600004,,,No,,0,No,
135612900004,,,No,,0,No,
105552600004,,,No,,0,No,
181400102230,,,No,,0,No,
133229900004,,,No,,1,No,
129935300004,,,Yes,,1,No,
120288500004,,,No,,1,Yes,
105978300004,,,No,,0,No,
181400102679,,,No,,1,Yes,
141953600004,,,No,,1,Yes,Wholesale
140978600004,,,No,,1,No,
182303000004,,,Yes,,1,No,
181400102673,,,No,,0,No,
181400100176,,,No,,0,Yes,IOP - not eligible
103252300004,,,No,,1,No,
100031000023,,,No,,1,Yes,
135212400004,,,No,,1,Yes,
110776500004,,,No,,0,Yes,IOP - not eligible
104816300004,,,No,,1,Yes,
181400102387,,,No,,0,No,Wholesale
102708200004,,,Yes,,1,Yes,
181400100732,,,No,,1,No,
184189300004,,,No,,0,No,Wholesale
132485400004,,,No,,1,No,
181357700004,,,No,,0,No,
184611800004,,,No,,0,No,
181400100785,,,No,,1,Yes,
140836100004,,,No,,1,No,
122735100004,,,No,,1,Yes,
100563200004,,,No,,1,Yes,
183789500004,,,No,,0,Yes,
142722300004,,,No,,1,Yes,
136641500004,,,No,,0,Yes,
104617600004,,,No,,0,Yes,
183559500011,,,No,,0,No,
183750100004,,,No,,1,Yes,
183095100004,,,No,,1,Yes,
101990400004,,,No,,1,No,
104450700004,,,No,,0,Yes,
104539100004,,,No,,0,No,
101549400004,,,No,,1,No,
134809200004,,,Yes,,1,Yes,
181304500004,,,No,,1,Yes,
110079900004,,,No,,1,No,
134197200004,,,No,,1,No,
134197600004,,,No,,1,No,
100021400010,,,No,,1,Yes,
142547000004,,,No,,1,Yes,
183507500135,,,No,,0,No,
102915900004,,,No,,1,Yes,
101606500004,,,No,,1,No,
184437200004,,,No,,0,No,Wholesale
135510600004,,,No,,1,Yes,IOP - not eligible
137320800004,,,No,,1,Yes,Wholesale
184250300004,,,Yes,,1,No,
184486000004,,,No,,0,Yes,
185837200004,,,No,,0,No,
181400101960,,,No,,0,Yes,
184000000004,,,No,,1,No,
105237800004,,,No,,1,No,
181333100004,,,No,,1,Yes,
107673800004,,,No,,1,Yes,
105962000004,,,No,,0,No,
101171200004,,,No,,0,Yes,
140555700004,,,No,,0,No,
124891200004,,,No,,1,Yes,
100051400088,,,No,,1,No,
104068200004,,,No,,1,No,
137749800004,,,No,,1,No,
184462400004,,,No,,0,Yes,
180376100005,,,No,,0,No,
181174900004,,,No,,1,Yes,
183842800004,,,Yes,,1,Yes,
184279900004,,,No,,0,Yes,
103282500004,,,No,,0,No,
184690500004,,,No,,1,Yes,
121519700004,,,No,,0,No,
180732300004,,,No,,0,No,
126939100004,,,No,,1,No,
138792700004,,,No,,1,No,
117804400004,,,No,,1,Yes,
100042400101,,,No,,0,No,
100050700753,,,No,,1,No,
141126100004,,,No,,1,No,
141397200004,,,No,,0,Yes,Wholesale
104844800004,,,No,,1,No,
181317000004,,,No,,1,Yes,Wholesale
183639600004,,,No,,1,No,
185796000004,,,No,,0,No,Wholesale
103999100004,,,No,,1,Yes,Wholesale
104796700004,,,No,,1,Yes,Wholesale
181311400004,,,No,,0,Yes,
182999700004,,,No,,1,No,
185557000004,,,No,,1,Yes,
184519900004,,,No,,0,Yes,
184557600004,,,No,,0,No,
184825000004,,,No,,0,Yes,
134984500004,,,Yes,,1,No,
102677400004,,,No,,0,No,
181272000004,,,No,,1,No,
184172900004,,,No,,0,No,
186002600004,,,No,,1,Yes,
139255700004,,,No,,1,Yes,Wholesale
185537800004,,,No,,1,Yes,IOP - not eligible
107305100004,,,No,,0,Yes,Wholesale
182753100004,,,No,,0,No,
136325400004,,,No,,0,No,
180912400004,,,No,,0,Yes,Wholesale
134577700004,,,No,,0,Yes,IOP - not eligible
100050700681,,,No,,1,No,
103306700004,,,No,,0,No,
135017800004,,,No,,0,No,
182613900004,,,No,,0,Yes,Wholesale
183181300004,,,No,,0,No,Wholesale
110882900004,,,No,,1,Yes,
184280300004,,,No,,0,Yes,IOP - not eligible
100051400143,,,Yes,,1,Yes,
183657500004,,,No,,0,No,Wholesale
135224100004,,,No,,1,Yes,Wholesale
182201400004,,,No,,0,Yes,IOP - not eligible
182898100004,,,No,,0,No,
140886500004,,,No,,0,No,Wholesale
183926700004,,,No,,0,Yes,Wholesale
184284300004,,,No,,0,No,
105283400004,,,No,,0,Yes,
142678600004,,,No,,1,Yes,
183498100004,,,No,,0,No,Wholesale
132398100004,,,No,,1,Yes,
100723000004,,,No,,0,Yes,Wholesale
183621100004,,,Yes,,1,No,
100031000083,,,Yes,,1,No,
105728700004,,,No,,1,Yes,
128981600004,,,No,,0,No,
132602100004,,,Yes,,1,No,
132602100004,,,No,,0,No,
181400103487,,,No,,1,Yes,
136386700004,,,Yes,,1,No,
184738500004,,,No,,1,No,
105475900004,,,No,,0,No,
183507500231,,,No,,0,No,
141210500004,,,No,,1,No,
104657600004,,,No,,0,No,
180960700004,,,Yes,,1,No,
105340700004,,,No,,0,No,
181473200009,,,No,,0,No,
181343500004,,,No,,1,Yes,Wholesale
183840100004,,,No,,0,Yes,
183973600004,,,No,,0,Yes,
126621500004,,,No,,1,No,
184516600004,,,Yes,,1,Yes,
181374400004,,,No,,1,No,
180025500004,,,No,,1,Yes,
105680400004,,,No,,1,No,
103423700004,,,No,,1,No,
102836300004,,,Yes,,1,Yes,
181400102315,,,No,,1,No,
134559100004,,,No,,1,Yes,
182929500004,,,No,,1,No,
105825100004,,,Yes,,1,No,
184584900004,,,No,,0,Yes,
185922300004,,,No,,1,No,
142022200004,,,No,,0,No,
183500200005,,,No,,0,No,
180015800004,,,No,,0,No,
183944400004,,,No,,0,No,
130319800004,,,Yes,,1,No,
185423700004,,,No,,1,No,
103174100004,,,No,,1,No,
183797000004,,,No,,1,No,
101108600004,,,No,,1,No,
102314800004,,,No,,1,No,
111275000004,,,No,,1,No,
136064700004,,,No,,1,No,
100044500058,,,Yes,,1,No,
101525700004,,,No,,1,No,
100652500004,,,Yes,,1,No,
135763500004,,,No,,0,No,
104881600004,,,No,,0,No,
106069700004,,,No,,0,No,
102737200004,,,Yes,,1,Yes,
112344600004,,,No,,0,No,
183736500004,,,Yes,,1,No,
182628600004,,,No,,0,No,
184446500004,,,No,,0,No,Wholesale
185534400004,,,No,,0,Yes,
110590000004,,,No,,1,No,IOP - not eligible
182594200004,,,No,,0,No,
134399100004,,,Yes,,1,No,
183520300004,,,No,,0,No,
181400103291,,,No,,0,No,
104245600004,,,No,,1,No,
181995600004,,,No,,1,No,
181305600004,,,No,,0,No,
184390400040,,,No,,0,No,
180131200004,,,No,,0,No,
136131000004,,,No,,1,No,
185527900004,,,No,,0,No,
105217100004,,,No,,0,Yes,
180765300004,,,No,,0,Yes,
182571200004,,,No,,0,No,
103832900004,,,No,,0,No,
100022500302,,,No,,0,Yes,Wholesale
184341700004,,,No,,0,No,Wholesale
183751600004,,,No,,1,Yes,
185895500004,,,No,,1,Yes,Wholesale
105132100004,,,No,,1,No,
184450400004,,,Yes,,1,No,Wholesale
183984100004,,,No,,0,Yes,Wholesale
183519600004,,,No,,0,Yes,
183424300004,,,No,,1,No,
182739300004,,,No,,1,No,
181400100317,,,No,,1,No,
181510700004,,,No,,1,No,
137146100004,,,No,,1,No,
100025800104,,,No,,1,No,
184442800004,,,No,,1,Yes,
138273300004,,,No,,1,No,
124910100004,,,No,,1,No,
183018700004,,,No,,0,No,
183514600004,,,No,,1,No,
180765500004,,,No,,1,No,
184032000004,,,No,,0,No,
184032000004,,,No,,0,No,
104376700004,,,No,,1,No,
109896700004,,,No,,0,No,Wholesale
117283600004,,,No,,1,No,
183507500209,,,No,,0,No,
183509900004,,,No,,0,Yes,
103353000004,,,No,,1,Yes,
184444500004,,,No,,0,No,
184472200004,,,No,,1,Yes,
181400103488,,,No,,1,Yes,
184447800004,,,No,,0,No,
181366400004,,,No,,1,No,
183507500278,,,No,,0,No,
105380800004,,,Yes,,1,No,
184292300004,,,Yes,,1,Yes,
183998500004,,,No,,0,No,
182683100011,,,Yes,,1,Yes,
181946500004,,,Yes,,1,No,IOP - not eligible
182772500004,,,No,,0,Yes,
180925600004,,,No,,0,No,
181527600004,,,No,,0,Yes,
102854500004,,,No,,0,No,
184645200004,,,No,,0,No,
104052400004,,,No,,0,No,
184448300004,,,No,,0,No,
184448300004,,,No,,0,No,
180859300004,,,Yes,,1,No,
104812400004,,,No,,1,No,
100050601460,,,No,,0,No,
180872200008,,,No,,0,No,
183964300004,,,No,,1,No,
183774600004,,,No,,0,Yes,
181292100004,,,No,,0,No,
136091100004,,,No,,1,No,
182598300004,,,Yes,,1,Yes,
100625400004,,,No,,0,No,
183825600004,,,Yes,,1,Yes,
135293900004,,,No,,0,No,
106782100004,,,No,,1,No,
115948800004,,,No,,1,No,
180936100004,,,No,,0,Yes,Wholesale
182665700004,,,No,,0,Yes,
139658200004,,,Yes,,1,Yes,
103928100004,,,No,,1,No,
182747300004,,,No,,1,No,
105361200004,,,No,,1,No,
101027600004,,,Yes,,1,Yes,
185370900004,,,No,,1,No,
181976500004,,,No,,0,No,
100013100061,,,No,,0,No,
104917500004,,,No,,1,Yes,
112591900004,,,No,,0,No,
183104000004,,,No,,0,No,
183104000004,,,No,,0,No,
183159200004,,,Yes,,1,No,
183043200004,,,No,,0,Yes,
181908700004,,,No,,0,No,
112555000004,,,No,,0,No,
182279200004,,,No,,0,No,
117289400004,,,No,,1,No,
103058500004,,,No,,1,No,
137877300004,,,No,,1,No,
104111900004,,,No,,1,No,
105971300004,,,No,,0,No,
104336300004,,,No,,0,No,
100272100004,,,No,,0,No,
184204800004,,,No,,0,No,
185033500004,,,Yes,,1,No,
105292500004,,,No,,1,No,
138986100004,,,No,,0,No,
184750200004,,,No,,0,No,
183884900004,,,No,,0,No,
105698600004,,,No,,0,No,
182430000004,,,No,,0,Yes,
101083800004,,,No,,1,No,
114118100004,,,No,,1,No,
129652700004,,,No,,0,No,
135885700004,,,No,,1,No,
138685100004,,,No,,1,No,
138132400004,,,No,,0,No,
123899000004,,,No,,0,No,
183750300004,,,No,,1,Yes,
185144700004,,,No,,0,No,
104162400004,,,No,,1,No,
138413900004,,,No,,1,No,
184733400004,,,No,,0,No,
181430400004,,,No,,1,No,
181349800004,,,Yes,,1,No,
120357900004,,,No,,0,No,Wholesale
182698700004,,,No,,1,No,
184172700004,,,No,,1,Yes,
184935000004,,,No,,1,Yes,
134639100004,,,No,,1,Yes,
141250100004,,,Yes,,1,Yes,
100013300030,,,Yes,,1,Yes,
184405400004,,,No,,1,Yes,
122866700004,,,No,,0,No,
140728300004,,,No,,0,Yes,
185390800004,,,No,,1,No,
104217900004,,,No,,1,Yes,
111703900004,,,No,,1,No,
105795100004,,,No,,1,No,
181400100916,,,No,,1,No,
102355400004,,,No,,0,No,
104031100004,,,No,,0,Yes,
182741700004,,,No,,0,Yes,
137655600004,,,No,,1,Yes,
185795000004,,,No,,1,Yes,
136617700004,,,No,,1,Yes,
136407800004,,,No,,1,Yes,
184707000004,,,No,,1,No,
114834700004,,,No,,0,No,
183811300004,,,No,,1,No,Wholesale
183811300004,,,No,,1,No,
183836900004,,,No,,1,No,Wholesale
183836900004,,,No,,1,Yes,
184274000004,,,No,,0,No,
184177500004,,,No,,0,Yes,IOP - not eligible
141567100004,,,No,,1,Yes,
181400101506,,,No,,1,No,Wholesale
126603800004,,,No,,1,No,
180595400010,,,No,,1,Yes,Wholesale
137956200004,,,No,,1,Yes,
184302700004,,,No,,1,No,
101087900004,,,No,,1,Yes,
134681500004,,,No,,1,No,
183471400004,,,No,,1,Yes,Wholesale
101383500004,,,No,,0,Yes,
181279200004,,,No,,1,No,Wholesale
135388500004,,,No,,0,No,
184984400004,,,No,,1,No,
184670700004,,,No,,0,Yes,
102180400004,,,No,,1,Yes,
185519100004,,,No,,1,No,Wholesale
135201500004,,,No,,0,No,
184283800004,,,No,,0,No,Wholesale
120341900004,,,No,,0,No,Wholesale
184196200004,,,No,,1,No,Wholesale
100212700004,,,No,,0,No,
181954800004,,,No,,1,No,
182160800004,,,No,,0,Yes,
183146300004,,,No,,0,Yes,
182198000004,,,No,,0,Yes,
184754600004,,,No,,1,No,
183813200004,,,No,,1,No,
115187600004,,,No,,1,No,
105967300004,,,No,,1,No,
105967300004,,,No,,1,No,
138203000004,,,No,,0,No,
182511900004,,,Yes,,1,Yes,Wholesale
185082900004,,,No,,0,No,Wholesale
185407400004,,,No,,1,Yes,
103941100004,,,No,,1,No,
103941100004,,,No,,1,Yes,
185848500004,,,Yes,,1,No,
100031800020,,,No,,1,No,
184892000004,,,No,,1,No,
185300500004,,,No,,1,Yes,
183690400004,,,No,,1,Yes,IOP - not eligible
141860300004,,,No,,1,No,
128601900004,,,No,,1,Yes,
100051400138,,,No,,1,Yes,
136261800004,,,No,,1,No,
180586100004,,,Yes,,1,No,
182511300004,,,No,,0,Yes,
181400101377,,,No,,1,Yes,
181400101392,,,No,,1,No,
134251800004,,,No,,1,No,
180101700004,,,No,,1,No,
120829400004,,,No,,1,No,
115181500004,,,No,,1,Yes,
183507500083,,,No,,0,No,
183846300004,,,No,,0,Yes,
184362800004,,,No,,0,Yes,
112174600004,,,No,,1,No,
129732600004,,,No,,0,No,IOP - not eligible
182725800004,,,No,,0,Yes,Wholesale
180740800004,,,No,,0,Yes,
183507500095,,,No,,0,No,
184293200004,,,No,,0,No,
184436800004,,,No,,0,No,
104489300004,,,No,,1,Yes,Wholesale
180955500004,,,No,,0,Yes,
184611400004,,,No,,0,No,
184839800004,,,No,,1,Yes,
100485600004,,,No,,1,Yes,
120659700004,,,No,,1,No,
183892200004,,,No,,1,No,Wholesale
183823200004,,,No,,1,Yes,
100937500004,,,No,,1,No,
139262700004,,,No,,1,No,
184202700004,,,No,,0,No,
182709200004,,,No,,0,No,Wholesale
183836800004,,,No,,0,No,
184072300004,,,No,,0,No,
184758100004,,,No,,0,Yes,
