subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
181241200004,A331,ATS Euromaster - Aston - A331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200135,A701,ATS Euromaster - Aberdare - A701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200307,A614,ATS Euromaster - Aberdeen - A614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200018,A702,ATS Euromaster - Abergavenny - A702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200237,A534,ATS Euromaster - Accrington - A534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200097,A506,ATS Euromaster - Aigburth - A506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200132,A162,ATS Euromaster - Aldershot - A162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200016,A377,ATS Euromaster - Aldridge - A377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200114,A528,ATS Euromaster - Altrincham - A528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200319,A050,ATS Euromaster - Andover - A050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200095,A150,ATS Euromaster - Ashford - A150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200146,A331,ATS Euromaster - Aston - A331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200268,A999,ATS Euromaster - ASTON Head Office - A999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200123,A259,ATS Euromaster - Attleborough - A259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200192,A832,ATS Euromaster - Avonmouth - A832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200343,A258,ATS Euromaster - Aylesbury - A258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200350,A148,ATS Euromaster - Aylesford Retail - A148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200182,A149,ATS Euromaster - Aylesford Truck - A149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200304,A596,ATS Euromaster - Bamber Bridge Truck - A596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200131,A347,ATS Euromaster - Banbury - A347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200322,A633,ATS Euromaster - Banff - A633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200282,A747,ATS Euromaster - Bangor - A747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200277,A434,ATS Euromaster - Barnsley - A434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200164,A802,ATS Euromaster - Barnstaple - A802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200143,A632,ATS Euromaster - Barrhead - A632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200035,A580,ATS Euromaster - Barrow - A580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200351,A264,ATS Euromaster - Basildon - A264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200126,A011,ATS Euromaster - Basingstoke - A011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200309,A624,ATS Euromaster - Bathgate - A624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200066,A235,ATS Euromaster - Bedford - A235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200341,A652,ATS Euromaster - Bellshill - A652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200116,A645,ATS Euromaster - Berwick - A645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200105,A102,ATS Euromaster - Bexleyheath - A102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200007,A448,ATS Euromaster - Bingham - A448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200015,A289,ATS Euromaster - Bishop Stortford - A289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200246,A557,ATS Euromaster - Blackburn - A557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200211,A555,ATS Euromaster - Blackpool - A555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200079,A260,ATS Euromaster - Bletchley - A260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200236,A449,ATS Euromaster - Boston - A449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200048,A457,ATS Euromaster - Bourne - A457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200009,A115,ATS Euromaster - Bourne End - A115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200044,A222,ATS Euromaster - Bow - A222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200170,A374,ATS Euromaster - Brackley - A374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200046,A414,ATS Euromaster - Bradford Retail - A414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200188,A433,ATS Euromaster - Bradford Truck - A433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200293,A730,ATS Euromaster - Brecon - A730,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200145,A524,ATS Euromaster - Bredbury - A524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200193,A284,ATS Euromaster - Brentwood - A284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200026,A703,ATS Euromaster - Bridgend - A703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200261,A837,ATS Euromaster - Bridport - A837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200062,A161,ATS Euromaster - Brighton West - A161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200112,A804,ATS Euromaster - Bristol - A804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200033,A106,ATS Euromaster - Brixton Hill Truck/Retail - A106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200243,A556,ATS Euromaster - Burnley - A556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200357,A365,ATS Euromaster - Burton On Trent - A365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200233,A523,ATS Euromaster - Bury - A523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200212,A296,ATS Euromaster - Bury St. Edmunds - A296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200252,A569,ATS Euromaster - Buxton - A569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200291,A723,ATS Euromaster - Caldicot - A723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200370,A240,ATS Euromaster - Cambridge Retail - A240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200032,A231,ATS Euromaster - Cambridge Truck - A231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200103,A203,ATS Euromaster - Camden - A203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200344,A639,ATS Euromaster - Campbeltown - A639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200354,A346,ATS Euromaster - Cannock - A346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200064,A151,ATS Euromaster - Canterbury - A151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200301,A751,ATS Euromaster - Cardiff Hadfield Road - A751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200371,A705,ATS Euromaster - Cardiff Retail - A705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200149,A704,ATS Euromaster - Cardiff Truck - A704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200168,A581,ATS Euromaster - Carlisle - A581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200346,A706,ATS Euromaster - Carmarthen - A706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200021,A104,ATS Euromaster - Carshalton - A104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200206,A411,ATS Euromaster - Castleford - A411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200313,A828,ATS Euromaster - Chard - A828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200077,A276,ATS Euromaster - Chelmsford - A276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200326,A805,ATS Euromaster - Cheltenham Chosen View - A805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200122,,ATS Euromaster - Cheltenham Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200113,A553,ATS Euromaster - Chester - A553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181241200094,A507,ATS Euromaster - Chesterfield - A507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
